Trades,Stop Hits,Win %,Avg Hold Days,Final Balance $,Total Return $,Total Return %,Max Drawdown $,Max Drawdown %,RDR,Score,N_base,Gap,N1,N2,N3,K,Stop %,CAGR %
102,15,63.7,23.7,233.07,-4766.93,-95.34,14335.42,99.07,-0.33,0.3,16,15,16,31,46,1.5,0.3,-25.5
92,6,63.0,26.2,596.78,-4403.22,-88.06,13998.4,96.74,-0.31,0.3,16,15,16,31,46,1.5,0.4,-18.5
91,4,63.7,26.5,331.62,-4668.38,-93.37,14207.94,98.19,-0.33,0.3,16,15,16,31,46,1.5,0.5,-22.9
88,1,62.5,27.5,366.15,-4633.85,-92.68,14180.65,98.0,-0.33,0.3,16,15,16,31,46,1.5,0.6,-22.2
103,26,56.3,22.9,443.93,-4556.07,-91.12,9147.89,95.89,-0.5,0.5,16,15,16,31,46,1.6,0.2,-20.7
90,10,60.0,26.3,2066.6,-2933.4,-58.67,18653.42,91.09,-0.16,0.1,16,15,16,31,46,1.6,0.3,-8.1
85,2,63.5,27.6,8365.4,3365.4,67.31,12900.2,68.08,0.26,0.2,16,15,16,31,46,1.6,0.4,5.1
85,2,63.5,27.7,6137.94,1137.94,22.76,13764.04,72.64,0.08,0.0,16,15,16,31,46,1.6,0.5,2.0
83,0,61.4,28.4,6696.68,1696.68,33.93,13541.31,71.46,0.13,0.0,16,15,16,31,46,1.6,0.6,2.8
99,22,58.6,23.6,2608.01,-2391.99,-47.84,7750.18,78.09,-0.31,0.1,16,15,16,31,46,1.7,0.2,-6.1
80,10,53.8,29.4,1206.36,-3793.64,-75.87,15199.62,93.79,-0.25,0.2,16,15,16,31,46,1.7,0.3,-12.8
81,4,60.5,28.7,5624.06,624.06,12.48,10827.58,72.26,0.06,0.0,16,15,16,31,46,1.7,0.4,1.1
80,3,61.3,29.2,3715.16,-1284.84,-25.7,10090.68,78.56,-0.13,0.0,16,15,16,31,46,1.7,0.5,-2.8
78,1,59.0,30.0,3652.31,-1347.69,-26.95,10643.65,79.45,-0.13,0.0,16,15,16,31,46,1.7,0.6,-3.0
88,20,62.5,25.7,2405.0,-2595.0,-51.9,24463.76,92.2,-0.11,0.1,16,15,16,31,46,1.8,0.2,-6.8
81,9,64.2,28.0,5130.37,130.37,2.61,22794.74,85.96,0.01,0.0,16,15,16,31,46,1.8,0.3,0.2
76,3,61.8,29.7,4498.73,-501.27,-10.03,23023.26,86.82,-0.02,0.0,16,15,16,31,46,1.8,0.4,-1.0
75,2,61.3,30.1,4540.14,-459.86,-9.2,22991.1,86.7,-0.02,0.0,16,15,16,31,46,1.8,0.5,-0.9
75,1,62.7,30.2,5373.46,373.46,7.47,23315.27,87.92,0.02,0.0,16,15,16,31,46,1.8,0.6,0.7
87,19,60.9,26.0,7619.79,2619.79,52.4,25385.83,84.09,0.1,0.1,16,15,16,31,46,1.9,0.2,4.1
73,6,68.5,31.2,26720.58,21720.58,434.41,35282.91,67.9,0.62,2.7,16,15,16,31,46,1.9,0.3,17.5
73,5,65.8,31.2,10547.22,5547.22,110.94,40717.44,85.97,0.14,0.2,16,15,16,31,46,1.9,0.4,7.4
73,2,65.8,31.3,21705.25,16705.25,334.11,24861.91,64.51,0.67,2.2,16,15,16,31,46,1.9,0.5,15.1
69,0,65.2,33.0,22617.52,17617.52,352.35,28352.0,73.57,0.62,2.2,16,15,16,31,46,1.9,0.6,15.6
82,18,63.4,27.0,8525.07,3525.07,70.5,36368.72,87.25,0.1,0.1,16,15,16,31,46,2.0,0.2,5.3
75,8,65.3,30.2,30316.15,25316.15,506.32,56696.96,75.42,0.45,2.3,16,15,16,31,46,2.0,0.3,18.9
72,4,69.4,31.0,33863.11,28863.11,577.26,39631.16,65.24,0.73,4.2,16,15,16,31,46,2.0,0.4,20.2
69,3,71.0,32.7,18246.78,13246.78,264.94,55479.11,85.54,0.24,0.6,16,15,16,31,46,2.0,0.5,13.2
67,0,68.7,33.6,34333.4,29333.4,586.67,56488.96,78.51,0.52,3.1,16,15,16,31,46,2.0,0.6,20.3
66,15,65.2,32.2,5429.76,429.76,8.6,18744.94,89.13,0.02,0.0,16,15,16,31,46,2.1,0.2,0.8
56,10,64.3,38.7,4793.09,-206.91,-4.14,17931.02,85.26,-0.01,0.0,16,15,16,31,46,2.1,0.3,-0.4
48,2,68.8,45.6,23493.61,18493.61,369.87,14285.94,60.81,1.29,4.8,16,15,16,31,46,2.1,0.4,16.0
48,1,68.8,45.9,22431.37,17431.37,348.63,13742.19,61.26,1.27,4.4,16,15,16,31,46,2.1,0.5,15.5
47,0,68.1,46.8,24886.28,19886.28,397.73,13504.35,54.26,1.47,5.8,16,15,16,31,46,2.1,0.6,16.7
59,13,66.1,35.1,15648.52,10648.52,212.97,16309.17,76.29,0.65,1.4,16,15,16,31,46,2.2,0.2,11.6
55,9,67.3,38.5,9714.17,4714.17,94.28,17334.74,77.9,0.27,0.3,16,15,16,31,46,2.2,0.3,6.6
48,3,68.8,45.1,25359.47,20359.47,407.19,28861.9,64.16,0.71,2.9,16,15,16,31,46,2.2,0.4,16.9
48,2,70.8,45.6,31803.65,26803.65,536.07,28905.37,64.21,0.93,5.0,16,15,16,31,46,2.2,0.5,19.4
46,0,69.6,47.6,38976.46,33976.46,679.53,32343.86,64.76,1.05,7.1,16,15,16,31,46,2.2,0.6,21.8
55,14,63.6,37.6,6657.93,1657.93,33.16,10570.94,82.64,0.16,0.1,16,15,16,31,46,2.3,0.2,2.8
47,5,66.0,45.1,12776.45,7776.45,155.53,9238.92,61.96,0.84,1.3,16,15,16,31,46,2.3,0.3,9.4
45,3,66.7,47.7,11394.8,6394.8,127.9,9587.51,72.09,0.67,0.9,16,15,16,31,46,2.3,0.4,8.2
43,1,65.1,50.6,10112.09,5112.09,102.24,9704.94,77.6,0.53,0.5,16,15,16,31,46,2.3,0.5,7.0
42,0,64.3,51.7,11218.77,6218.77,124.38,9613.5,73.42,0.65,0.8,16,15,16,31,46,2.3,0.6,8.1
48,12,64.6,44.1,9226.77,4226.77,84.54,16761.14,80.05,0.25,0.2,16,15,16,31,46,2.4,0.2,6.1
41,5,73.2,51.6,15247.46,10247.46,204.95,16591.8,79.25,0.62,1.3,16,15,16,31,46,2.4,0.3,11.3
39,2,76.9,55.1,21532.58,16532.58,330.65,15071.53,59.97,1.1,3.6,16,15,16,31,46,2.4,0.4,15.1
40,2,75.0,53.1,17204.45,12204.45,244.09,16652.74,79.54,0.73,1.8,16,15,16,31,46,2.4,0.5,12.6
40,2,75.0,54.3,15581.04,10581.04,211.62,17057.03,81.47,0.62,1.3,16,15,16,31,46,2.4,0.6,11.5
44,10,65.9,48.0,20710.41,15710.41,314.21,11183.96,53.01,1.4,4.4,16,15,16,31,46,2.5,0.2,14.6
43,6,67.4,49.7,25542.57,20542.57,410.85,20202.88,64.57,1.02,4.2,16,15,16,31,46,2.5,0.3,17.0
37,3,73.0,57.9,33254.56,28254.56,565.09,14544.61,43.74,1.94,11.0,16,15,16,31,46,2.5,0.4,20.0
30,1,60.0,68.6,4733.49,-266.51,-5.33,16580.64,86.48,-0.02,0.0,16,15,16,31,46,2.5,0.5,-0.5
30,1,60.0,69.3,3833.32,-1166.68,-23.33,17073.68,89.05,-0.07,0.0,16,15,16,31,46,2.5,0.6,-2.5
35,10,60.0,60.7,7090.72,2090.72,41.81,23699.69,83.52,0.09,0.0,16,15,16,31,46,2.6,0.2,3.4
29,6,65.5,73.7,17763.88,12763.88,255.28,21872.89,77.08,0.58,1.5,16,15,16,31,46,2.6,0.3,12.9
27,1,74.1,77.1,48168.34,43168.34,863.37,34836.47,62.43,1.24,10.7,16,15,16,31,46,2.6,0.4,24.3
25,0,68.0,81.2,29844.49,24844.49,496.89,39453.14,70.71,0.63,3.1,16,15,16,31,46,2.6,0.5,18.7
25,0,68.0,81.2,29844.49,24844.49,496.89,39453.14,70.71,0.63,3.1,16,15,16,31,46,2.6,0.6,18.7
32,8,65.6,62.3,30540.27,25540.27,510.81,29415.32,58.16,0.87,4.4,16,15,16,31,46,2.7,0.2,19.0
24,7,58.3,87.8,4023.21,-976.79,-19.54,13038.13,80.6,-0.07,0.0,16,15,16,31,46,2.7,0.3,-2.1
24,3,62.5,84.5,10070.81,5070.81,101.42,21476.22,75.94,0.24,0.2,16,15,16,31,46,2.7,0.4,7.0
22,1,59.1,90.4,9559.54,4559.54,91.19,23043.5,81.49,0.2,0.2,16,15,16,31,46,2.7,0.5,6.4
23,1,69.6,88.7,20077.7,15077.7,301.55,19658.91,69.52,0.77,2.3,16,15,16,31,46,2.7,0.6,14.3
30,7,63.3,63.1,64463.11,59463.11,1189.26,68805.44,61.8,0.86,10.2,16,15,16,31,46,2.8,0.2,27.8
26,6,61.5,75.0,19489.12,14489.12,289.78,28838.89,69.16,0.5,1.4,16,15,16,31,46,2.8,0.3,14.0
23,1,65.2,83.0,48332.26,43332.26,866.65,30683.85,43.59,1.41,12.2,16,15,16,31,46,2.8,0.4,24.3
22,0,63.6,86.8,48332.26,43332.26,866.65,30683.85,43.59,1.41,12.2,16,15,16,31,46,2.8,0.5,24.3
22,0,63.6,86.8,48332.26,43332.26,866.65,30683.85,43.59,1.41,12.2,16,15,16,31,46,2.8,0.6,24.3
28,10,53.6,58.0,8077.64,3077.64,61.55,12091.89,74.01,0.25,0.2,16,15,16,31,46,2.9,0.2,4.7
25,6,64.0,68.9,9939.57,4939.57,98.79,14708.02,69.16,0.34,0.3,16,15,16,31,46,2.9,0.3,6.8
19,1,63.2,95.2,12075.33,7075.33,141.51,12094.72,68.77,0.58,0.8,16,15,16,31,46,2.9,0.4,8.8
19,1,63.2,95.5,10049.66,5049.66,100.99,12806.39,78.39,0.39,0.4,16,15,16,31,46,2.9,0.5,6.9
19,1,63.2,96.6,8138.51,3138.51,62.77,13477.82,82.5,0.23,0.1,16,15,16,31,46,2.9,0.6,4.8
25,10,48.0,68.7,3851.3,-1148.7,-22.97,5843.59,74.27,-0.2,0.0,16,15,16,31,46,3.0,0.2,-2.5
24,6,58.3,75.5,5452.85,452.85,9.06,8068.82,69.16,0.06,0.0,16,15,16,31,46,3.0,0.3,0.8
21,3,61.9,84.0,8576.89,3576.89,71.54,5445.06,43.59,0.66,0.5,16,15,16,31,46,3.0,0.4,5.3
20,3,60.0,86.2,3839.01,-1160.99,-23.22,5144.55,79.23,-0.23,0.1,16,15,16,31,46,3.0,0.5,-2.5
19,2,63.2,97.8,5846.65,846.65,16.93,5695.22,66.88,0.15,0.0,16,15,16,31,46,3.0,0.6,1.5
26,11,46.2,60.4,2465.73,-2534.27,-50.69,8921.92,84.58,-0.28,0.1,16,15,16,31,46,3.1,0.2,-6.6
24,6,58.3,70.0,5574.96,574.96,11.5,12275.46,76.95,0.05,0.0,16,15,16,31,46,3.1,0.3,1.1
22,4,63.6,75.4,7611.81,2611.81,52.24,10263.27,65.69,0.25,0.1,16,15,16,31,46,3.1,0.4,4.1
19,3,57.9,88.2,5012.79,12.79,0.26,5676.21,66.12,0.0,0.0,16,15,16,31,46,3.1,0.5,0.0
18,2,50.0,100.4,2617.86,-2382.14,-47.64,8070.21,78.96,-0.3,0.1,16,15,16,31,46,3.1,0.6,-6.0
19,10,42.1,77.6,1452.4,-3547.6,-70.95,4226.7,75.55,-0.84,0.6,16,15,16,31,46,3.2,0.2,-11.2
20,7,60.0,78.7,2285.84,-2714.16,-54.28,6953.05,84.74,-0.39,0.2,16,15,16,31,46,3.2,0.3,-7.2
17,5,52.9,101.2,1368.71,-3631.29,-72.63,7206.33,87.83,-0.5,0.4,16,15,16,31,46,3.2,0.4,-11.7
15,2,46.7,108.9,1330.21,-3669.79,-73.4,6359.11,85.33,-0.58,0.4,16,15,16,31,46,3.2,0.5,-11.9
15,1,46.7,119.2,2426.06,-2573.94,-51.48,4997.37,81.24,-0.52,0.3,16,15,16,31,46,3.2,0.6,-6.7
122,22,64.8,20.3,14636.87,9636.87,192.74,90566.41,87.8,0.11,0.2,17,5,17,22,27,1.5,0.2,10.9
112,5,69.6,22.1,41963.04,36963.04,739.26,95496.53,80.74,0.39,2.9,17,5,17,22,27,1.5,0.3,22.7
108,2,67.6,23.0,43212.56,38212.56,764.25,91034.4,78.09,0.42,3.2,17,5,17,22,27,1.5,0.4,23.0
107,2,67.3,23.2,29276.2,24276.2,485.52,61675.17,78.09,0.39,1.9,17,5,17,22,27,1.5,0.5,18.5
105,0,66.7,23.6,28388.51,23388.51,467.77,59805.09,78.09,0.39,1.8,17,5,17,22,27,1.5,0.6,18.1
108,21,62.0,22.8,2719.16,-2280.84,-45.62,41828.88,95.65,-0.05,0.0,17,5,17,22,27,1.6,0.2,-5.7
96,5,66.7,25.8,9352.04,4352.04,87.04,36693.99,84.86,0.12,0.1,17,5,17,22,27,1.6,0.3,6.2
94,3,67.0,26.3,17461.0,12461.0,249.22,50271.93,80.44,0.25,0.6,17,5,17,22,27,1.6,0.4,12.8
92,2,66.3,26.9,11132.84,6132.84,122.66,35447.5,81.98,0.17,0.2,17,5,17,22,27,1.6,0.5,8.0
90,0,65.6,27.5,10795.28,5795.28,115.91,35683.78,82.52,0.16,0.2,17,5,17,22,27,1.6,0.6,7.7
103,22,66.0,23.6,4481.31,-518.69,-10.37,27028.64,88.56,-0.02,0.0,17,5,17,22,27,1.7,0.2,-1.0
92,7,67.4,26.5,8772.42,3772.42,75.45,35938.59,86.86,0.1,0.1,17,5,17,22,27,1.7,0.3,5.5
90,2,68.9,27.0,22690.17,17690.17,353.8,32682.49,62.24,0.54,1.9,17,5,17,22,27,1.7,0.4,15.6
89,1,68.5,27.4,18569.91,13569.91,271.4,26747.74,62.24,0.51,1.4,17,5,17,22,27,1.7,0.5,13.4
88,0,68.2,27.7,19367.71,14367.71,287.35,27896.88,62.24,0.52,1.5,17,5,17,22,27,1.7,0.6,13.9
95,22,60.0,25.4,4094.09,-905.91,-18.12,15193.38,84.23,-0.06,0.0,17,5,17,22,27,1.8,0.2,-1.9
80,7,58.8,30.4,3841.83,-1158.17,-23.16,25507.25,88.26,-0.05,0.0,17,5,17,22,27,1.8,0.3,-2.5
84,7,66.7,28.6,3712.39,-1287.61,-25.75,26532.99,91.81,-0.05,0.0,17,5,17,22,27,1.8,0.4,-2.8
81,1,65.4,29.9,14779.04,9779.04,195.58,20611.6,71.32,0.47,0.9,17,5,17,22,27,1.8,0.5,11.0
80,0,65.0,30.3,15413.98,10413.98,208.28,20279.75,70.17,0.51,1.1,17,5,17,22,27,1.8,0.6,11.4
93,21,64.5,25.6,5178.9,178.9,3.58,15132.94,83.05,0.01,0.0,17,5,17,22,27,1.9,0.2,0.3
80,7,65.0,30.2,9421.34,4421.34,88.43,25123.4,86.06,0.18,0.2,17,5,17,22,27,1.9,0.3,6.3
76,5,68.4,31.7,7319.76,2319.76,46.4,25697.17,88.02,0.09,0.0,17,5,17,22,27,1.9,0.4,3.7
73,2,65.8,33.2,7542.6,2542.6,50.85,22869.05,78.33,0.11,0.1,17,5,17,22,27,1.9,0.5,4.0
70,1,65.7,34.7,6447.19,1447.19,28.94,23787.67,81.48,0.06,0.0,17,5,17,22,27,1.9,0.6,2.5
83,13,68.7,29.1,31678.64,26678.64,533.57,11009.28,34.75,2.42,12.9,17,5,17,22,27,2.0,0.2,19.4
74,9,63.5,32.7,5102.76,102.76,2.06,22727.95,88.96,0.0,0.0,17,5,17,22,27,2.0,0.3,0.2
70,2,71.4,34.4,38144.43,33144.43,662.89,23125.09,60.63,1.43,9.5,17,5,17,22,27,2.0,0.4,21.5
70,1,71.4,34.4,27268.0,22268.0,445.36,20047.21,73.52,1.11,4.9,17,5,17,22,27,2.0,0.5,17.7
70,1,71.4,34.4,27268.0,22268.0,445.36,20047.21,73.52,1.11,4.9,17,5,17,22,27,2.0,0.6,17.7
68,13,64.7,34.8,12317.87,7317.87,146.36,14896.05,75.4,0.49,0.7,17,5,17,22,27,2.1,0.2,9.0
65,9,66.2,36.5,13127.13,8127.13,162.54,39717.06,84.56,0.2,0.3,17,5,17,22,27,2.1,0.3,9.7
60,2,71.7,38.9,42649.62,37649.62,752.99,18476.09,43.32,2.04,15.4,17,5,17,22,27,2.1,0.4,22.9
58,0,70.7,40.5,49604.04,44604.04,892.08,21488.79,43.32,2.08,18.6,17,5,17,22,27,2.1,0.5,24.6
58,0,70.7,40.5,49604.04,44604.04,892.08,21488.79,43.32,2.08,18.6,17,5,17,22,27,2.1,0.6,24.6
67,17,61.2,35.2,8650.47,3650.47,73.01,21612.64,79.83,0.17,0.1,17,5,17,22,27,2.2,0.2,5.4
59,12,57.6,40.1,1826.11,-3173.89,-63.48,17767.45,93.87,-0.18,0.1,17,5,17,22,27,2.2,0.3,-9.2
51,4,62.7,46.7,4221.61,-778.39,-15.57,20462.56,87.43,-0.04,0.0,17,5,17,22,27,2.2,0.4,-1.6
49,2,65.3,48.8,4262.53,-737.47,-14.75,12131.61,86.31,-0.06,0.0,17,5,17,22,27,2.2,0.5,-1.5
48,1,64.6,50.0,5055.06,55.06,1.1,11885.49,84.56,0.0,0.0,17,5,17,22,27,2.2,0.6,0.1
65,17,61.5,34.9,6855.27,1855.27,37.11,13999.72,78.36,0.13,0.0,17,5,17,22,27,2.3,0.2,3.1
56,10,60.7,41.7,2978.55,-2021.45,-40.43,9656.22,81.46,-0.21,0.1,17,5,17,22,27,2.3,0.3,-4.9
51,4,64.7,45.4,8498.16,3498.16,69.96,17290.82,76.19,0.2,0.1,17,5,17,22,27,2.3,0.4,5.2
49,1,63.3,47.6,11384.32,6384.32,127.69,9998.01,58.01,0.64,0.8,17,5,17,22,27,2.3,0.5,8.2
48,0,62.5,48.5,12630.23,7630.23,152.6,11092.21,58.01,0.69,1.1,17,5,17,22,27,2.3,0.6,9.3
57,19,50.9,39.6,894.07,-4105.93,-82.12,9264.52,94.84,-0.44,0.4,17,5,17,22,27,2.4,0.2,-15.2
47,8,55.3,48.3,1864.57,-3135.43,-62.71,8597.27,88.01,-0.36,0.2,17,5,17,22,27,2.4,0.3,-9.0
43,4,60.5,53.4,6611.86,1611.86,32.24,7533.33,77.12,0.21,0.1,17,5,17,22,27,2.4,0.4,2.7
42,2,57.1,53.0,4117.49,-882.51,-17.65,8123.35,83.16,-0.11,0.0,17,5,17,22,27,2.4,0.5,-1.8
39,0,53.8,56.9,4174.46,-825.54,-16.51,8100.58,82.92,-0.1,0.0,17,5,17,22,27,2.4,0.6,-1.7
44,9,59.1,51.1,9733.66,4733.66,94.67,10237.34,68.7,0.46,0.4,17,5,17,22,27,2.5,0.2,6.6
