Date,Equity
2020-11-16,101622.84
2020-11-17,107352.81
2020-11-18,107352.81
2020-11-19,107352.81
2020-11-20,107352.81
2020-11-23,107352.81
2020-11-24,107352.81
2020-11-25,113787.7
2020-11-27,112061.26
2020-11-30,111276.53
2020-12-01,120693.43
2020-12-02,124931.05
2020-12-03,126029.68
2020-12-04,126029.68
2020-12-07,132464.57
2020-12-08,133563.22
2020-12-09,126657.47
2020-12-10,133720.17
2020-12-11,134034.06
2020-12-14,129639.51
2020-12-15,142980.12
2020-12-16,142980.12
2020-12-17,142980.12
2020-12-18,142980.12
2020-12-21,142980.12
2020-12-22,142980.12
2020-12-23,142980.12
2020-12-24,142980.12
2020-12-28,142980.12
2020-12-29,142980.12
2020-12-30,142980.12
2020-12-31,142980.12
2021-01-04,142980.12
2021-01-05,142980.12
2021-01-06,142980.12
2021-01-07,142980.12
2021-01-08,142980.12
2021-01-11,142980.12
2021-01-12,147788.96
2021-01-13,148908.25
2021-01-14,150483.56
2021-01-15,147913.33
2021-01-19,148120.6
2021-01-20,146752.58
2021-01-21,143850.69
2021-01-22,139912.41
2021-01-25,140948.8
2021-01-26,140865.88
2021-01-27,139622.22
2021-01-28,138751.66
2021-01-29,136678.88
2021-02-01,140326.96
2021-02-02,141860.82
2021-02-03,145757.64
2021-02-04,149654.45
2021-02-05,149737.36
2021-02-08,153841.47
2021-02-09,153095.27
2021-02-10,152722.17
2021-02-11,150773.75
2021-02-12,149074.08
2021-02-16,150483.56
2021-02-17,150027.55
2021-02-18,147830.41
2021-02-19,149156.99
2021-02-22,154877.86
2021-02-23,154546.2
2021-02-24,156121.52
2021-02-25,151312.68
2021-02-26,152805.08
2021-03-01,152100.33
2021-03-02,152183.24
2021-03-03,153385.45
2021-03-04,154048.74
2021-03-05,155250.96
2021-03-08,160930.36
2021-03-09,166258.85
2021-03-10,164081.34
2021-03-11,172868.22
2021-03-12,170332.05
2021-03-15,167078.61
2021-03-16,168436.35
2021-03-17,174405.27
2021-03-18,161442.72
2021-03-19,165490.31
2021-03-22,162749.21
2021-03-23,156267.94
2021-03-24,149709.81
2021-03-25,151964.17
2021-03-26,151759.23
2021-03-29,146738.15
2021-03-30,143228.53
2021-03-31,145047.39
2021-04-01,147301.75
2021-04-05,146020.86
2021-04-06,144048.3
2021-04-07,138950.38
2021-04-08,138566.11
2021-04-09,135748.17
2021-04-12,132930.22
2021-04-13,132469.1
2021-04-14,137182.76
2021-04-15,134749.07
2021-04-16,136900.96
2021-04-19,133032.69
2021-04-20,129702.39
2021-04-21,139872.61
2021-04-22,135440.75
2021-04-23,135491.99
2021-04-26,150401.49
2021-04-27,154705.26
2021-04-28,153040.11
2021-04-29,158266.12
2021-04-30,154884.58
2021-05-03,157676.91
2021-05-04,148787.58
2021-05-05,148966.9
2021-05-06,144381.33
2021-05-07,145918.39
2021-05-10,139334.64
2021-05-11,146097.71
2021-05-12,146046.48
2021-05-13,153783.02
2021-05-14,149658.57
2021-05-17,151041.93
2021-05-18,148685.1
2021-05-19,142306.29
2021-05-20,142306.29
2021-05-21,141845.17
2021-05-24,140974.17
2021-05-25,140077.56
2021-05-26,144048.3
2021-05-27,154987.06
2021-05-28,155525.02
2021-06-01,158061.18
2021-06-02,155140.76
2021-06-03,158061.18
2021-06-04,157087.71
2021-06-07,167129.84
2021-06-08,168403.29
2021-06-09,167061.06
2021-06-10,163894.66
2021-06-11,166820.13
2021-06-14,164376.48
2021-06-15,165202.5
2021-06-16,160900.35
2021-06-17,156942.4
2021-06-18,154120.19
2021-06-21,156839.09
2021-06-22,156013.11
2021-06-23,155255.97
2021-06-24,155462.44
2021-06-25,154946.17
2021-06-28,153431.86
2021-06-29,151710.99
2021-06-30,153301.04
2021-07-01,154130.61
2021-07-02,152886.23
2021-07-06,150017.23
2021-07-07,148288.93
2021-07-08,147148.24
2021-07-09,148980.26
2021-07-12,152920.79
2021-07-13,152436.88
2021-07-14,155755.2
2021-07-15,160974.73
2021-07-16,160456.17
2021-07-19,154199.74
2021-07-20,159280.97
2021-07-21,158002.0
2021-07-22,156861.31
2021-07-23,158693.33
2021-07-26,159557.49
2021-07-27,158105.74
2021-07-28,160732.76
2021-07-29,162530.22
2021-07-30,160698.21
2021-08-02,156619.39
2021-08-03,163117.83
2021-08-04,161354.96
2021-08-05,161424.08
2021-08-06,162461.07
2021-08-09,161631.48
2021-08-10,162910.45
2021-08-11,165641.13
2021-08-12,168271.44
2021-08-13,158234.69
2021-08-16,146882.76
2021-08-17,145498.39
2021-08-18,140514.61
2021-08-19,137815.07
2021-08-20,149236.21
2021-08-23,171593.97
2021-08-24,172286.15
2021-08-25,175331.79
2021-08-26,161003.45
2021-08-27,166125.66
2021-08-30,168755.97
2021-08-31,177754.45
2021-09-01,191805.91
2021-09-02,186337.61
2021-09-03,184745.58
2021-09-07,183776.5
2021-09-08,180938.52
2021-09-09,185576.2
2021-09-10,189590.9
2021-09-13,190213.87
2021-09-14,181146.19
2021-09-15,191875.13
2021-09-16,197481.88
2021-09-17,205718.93
2021-09-20,202327.2
2021-09-21,216032.57
2021-09-22,213817.56
2021-09-23,228145.9
2021-09-24,231191.55
2021-09-27,239843.93
2021-09-28,230014.81
2021-09-29,236521.39
2021-09-30,228145.9
2021-10-01,237282.8
2021-10-04,235370.09
2021-10-05,234945.05
2021-10-06,235582.62
2021-10-07,240789.45
2021-10-08,236857.77
2021-10-11,234945.05
2021-10-12,233032.33
2021-10-13,231650.92
2021-10-14,237282.8
2021-10-15,235901.41
2021-10-18,237282.8
2021-10-19,236964.01
2021-10-20,237707.86
2021-10-21,241001.97
2021-10-22,241745.8
2021-10-25,247058.9
2021-10-26,243552.26
2021-10-27,243658.52
2021-10-28,246633.84
2021-10-29,247271.43
2021-11-01,249609.18
2021-11-02,257685.09
2021-11-03,265885.1
2021-11-04,257685.09
2021-11-05,267935.09
2021-11-08,266705.1
2021-11-09,262810.09
2021-11-10,253380.09
2021-11-11,254610.09
2021-11-12,256455.1
2021-11-15,256250.09
2021-11-16,250100.09
2021-11-17,247435.08
2021-11-18,240875.09
2021-11-19,231445.08
2021-11-22,240055.09
2021-11-23,250510.1
2021-11-24,245180.09
2021-11-26,238005.08
2021-11-29,237800.09
2021-11-30,226935.08
2021-12-01,223450.07
2021-12-02,236775.09
2021-12-03,233700.08
2021-12-06,238825.08
2021-12-07,238005.08
2021-12-08,233905.08
2021-12-09,230830.09
2021-12-10,231855.09
2021-12-13,231240.08
2021-12-14,234110.09
2021-12-15,238005.08
2021-12-16,237800.09
2021-12-17,240465.08
2021-12-20,225295.08
2021-12-21,235135.09
2021-12-22,237595.09
2021-12-23,236570.09
2021-12-27,244155.09
2021-12-28,241900.09
2021-12-29,245385.1
2021-12-30,243335.09
2021-12-31,246615.08
2022-01-03,249485.09
2022-01-04,258095.1
2022-01-05,236319.23
2022-01-06,238072.99
2022-01-07,220194.39
2022-01-10,236173.09
2022-01-11,230034.94
2022-01-12,229937.5
2022-01-13,223019.88
2022-01-14,221655.85
2022-01-18,212351.18
2022-01-19,208551.37
2022-01-20,210158.97
2022-01-21,203484.95
2022-01-24,216297.15
2022-01-25,208161.64
2022-01-26,191354.76
2022-01-27,177081.1
2022-01-28,183025.53
2022-01-31,192590.22
2022-02-01,193081.84
2022-02-02,193305.39
2022-02-03,187427.95
2022-02-04,184790.98
2022-02-07,185595.52
2022-02-08,187025.69
2022-02-09,191450.5
2022-02-10,191271.73
2022-02-11,183383.07
2022-02-14,183874.71
2022-02-15,197193.77
2022-02-16,199138.02
2022-02-17,193231.67
2022-02-18,193142.2
2022-02-22,187079.24
2022-02-23,185289.44
2022-02-24,192940.83
2022-02-25,196945.52
2022-02-28,192068.31
2022-03-01,190390.36
2022-03-02,197639.04
2022-03-03,193254.05
2022-03-04,184193.16
2022-03-07,181732.18
2022-03-08,182694.21
2022-03-09,192940.83
2022-03-10,187884.68
2022-03-11,186766.02
2022-03-14,175445.48
2022-03-15,185110.43
2022-03-16,192336.81
2022-03-17,201934.58
2022-03-18,201934.58
2022-03-21,201934.58
2022-03-22,201934.58
2022-03-23,201934.58
2022-03-24,203862.97
2022-03-25,205265.39
2022-03-28,197674.63
2022-03-29,197779.83
2022-03-30,194676.92
2022-03-31,190171.59
2022-04-01,193414.72
2022-04-04,193274.5
2022-04-05,188804.2
2022-04-06,185964.24
2022-04-07,187804.96
2022-04-08,190890.34
2022-04-11,192994.0
2022-04-12,190504.65
2022-04-13,191223.4
2022-04-14,192152.55
2022-04-18,191679.21
2022-04-19,195798.89
2022-04-20,196657.91
2022-04-21,191644.13
2022-04-22,185192.9
2022-04-25,184719.58
2022-04-26,179723.33
2022-04-27,178776.7
2022-04-28,184737.13
2022-04-29,179565.57
2022-05-02,179863.6
2022-05-03,182317.91
2022-05-04,186455.09
2022-05-05,185999.25
2022-05-06,186770.66
2022-05-09,183545.05
2022-05-10,179635.72
2022-05-11,178952.0
2022-05-12,175778.99
2022-05-13,176410.05
2022-05-16,178689.05
2022-05-17,184947.45
2022-05-18,178285.87
2022-05-19,177339.24
2022-05-20,173692.86
2022-05-23,177269.08
2022-05-24,179512.98
2022-05-25,180144.12
2022-05-26,181704.32
2022-05-27,181879.65
2022-05-31,184088.45
2022-06-01,184106.03
2022-06-02,184526.71
2022-06-03,179898.64
2022-06-06,181897.16
2022-06-07,182773.71
2022-06-08,178671.5
2022-06-09,173622.72
2022-06-10,166926.03
2022-06-13,161228.61
2022-06-14,162291.46
2022-06-15,166294.66
2022-06-16,160679.53
2022-06-17,165851.83
2022-06-21,170297.95
2022-06-22,170616.79
2022-06-23,171732.78
2022-06-24,174106.34
2022-06-27,173592.7
2022-06-28,171626.5
2022-06-29,170900.22
2022-06-30,172972.68
2022-07-01,175116.01
2022-07-05,173096.7
2022-07-06,172175.59
2022-07-07,173787.5
2022-07-08,173822.91
2022-07-11,172087.02
2022-07-12,171431.62
2022-07-13,169341.42
2022-07-14,165391.32
2022-07-15,170953.36
2022-07-18,173149.83
2022-07-19,178694.17
2022-07-20,180837.5
2022-07-21,179792.39
2022-07-22,178215.91
2022-07-25,183157.97
2022-07-26,183264.25
2022-07-27,190863.37
2022-07-28,190863.37
2022-07-29,190863.37
2022-08-01,190863.37
2022-08-02,190863.37
2022-08-03,190863.37
2022-08-04,188763.17
2022-08-05,200218.79
2022-08-08,193790.92
2022-08-09,193918.2
2022-08-10,195954.76
2022-08-11,193981.84
2022-08-12,199073.24
2022-08-15,198564.1
2022-08-16,196272.97
2022-08-17,196591.18
2022-08-18,199073.24
2022-08-19,197227.6
2022-08-22,195445.61
2022-08-23,196463.9
2022-08-24,195572.9
2022-08-25,200537.01
2022-08-26,197291.25
2022-08-29,199391.44
2022-08-30,195127.41
2022-08-31,194172.77
2022-09-01,195572.9
2022-09-02,190481.52
2022-09-06,188254.04
2022-09-07,191245.22
2022-09-08,191308.86
2022-09-09,190417.88
2022-09-12,194681.91
2022-09-13,188254.04
2022-09-14,187108.47
2022-09-15,186535.69
2022-09-16,184562.78
2022-09-19,182271.65
2022-09-20,181889.8
2022-09-21,180489.67
2022-09-22,178962.26
2022-09-23,176607.49
2022-09-26,174698.22
2022-09-27,175716.5
2022-09-28,179662.32
2022-09-29,178389.48
2022-09-30,177434.83
2022-10-03,181444.31
2022-10-04,186090.2
2022-10-05,182526.23
2022-10-06,182717.15
2022-10-07,176862.06
2022-10-10,177498.48
2022-10-11,175843.77
2022-10-12,175016.43
2022-10-13,179789.61
2022-10-14,179662.32
2022-10-17,182971.72
2022-10-18,183671.79
2022-10-19,183099.01
2022-10-20,184880.99
2022-10-21,189017.75
2022-10-24,191436.15
2022-10-25,195763.83
2022-10-26,195763.83
2022-10-27,195763.83
2022-10-28,195763.83
2022-10-31,195763.83
2022-11-01,192808.89
2022-11-02,203889.87
2022-11-03,193547.62
2022-11-04,203889.87
2022-11-07,204628.6
2022-11-08,192070.16
2022-11-09,184682.85
2022-11-10,189853.97
2022-11-11,198718.76
2022-11-14,221619.43
2022-11-15,206844.79
2022-11-16,180250.47
2022-11-17,196502.56
2022-11-18,204628.6
2022-11-21,220141.96
2022-11-22,230484.19
2022-11-23,220880.7
2022-11-25,223835.62
2022-11-28,219403.23
2022-11-29,206106.06
2022-11-30,208322.26
2022-12-01,197980.03
2022-12-02,184682.85
2022-12-05,176556.82
2022-12-06,174340.61
2022-12-07,179511.74
2022-12-08,177295.55
2022-12-09,173601.88
2022-12-12,168430.76
2022-12-13,177295.55
2022-12-14,186160.32
2022-12-15,187637.78
2022-12-16,184682.85
2022-12-19,180989.2
2022-12-20,192808.89
2022-12-21,187637.78
2022-12-22,184682.85
2022-12-23,175818.09
2022-12-27,172124.42
2022-12-28,185421.59
2022-12-29,192070.16
2022-12-30,198718.76
2023-01-03,194286.37
2023-01-04,193547.62
2023-01-05,185421.59
2023-01-06,195763.83
2023-01-09,199457.49
2023-01-10,195025.1
2023-01-11,204628.6
2023-01-12,199457.49
2023-01-13,191331.43
2023-01-17,197241.29
2023-01-18,198718.76
2023-01-19,198718.76
2023-01-20,204628.6
2023-01-23,209060.99
2023-01-24,206844.79
2023-01-25,199457.49
2023-01-26,199457.49
2023-01-27,208322.26
2023-01-30,209060.99
2023-01-31,211277.18
2023-02-01,211277.18
2023-02-02,214526.11
2023-02-03,218070.4
2023-02-06,221122.35
2023-02-07,220525.04
2023-02-08,217140.0
2023-02-09,212361.1
2023-02-10,213157.59
2023-02-13,215049.21
2023-02-14,212460.67
2023-02-15,214252.75
2023-02-16,210369.92
2023-02-17,212162.0
2023-02-21,210369.92
2023-02-22,211763.73
2023-02-23,213257.18
2023-02-24,209573.41
2023-02-27,210071.24
2023-02-28,209673.0
2023-03-01,208677.39
2023-03-02,207183.97
2023-03-03,208876.52
2023-03-06,205491.48
2023-03-07,201807.76
2023-03-08,201110.87
2023-03-09,191154.9
2023-03-10,189661.45
2023-03-13,182692.29
2023-03-14,187471.14
2023-03-15,180999.78
2023-03-16,191851.81
2023-03-17,185579.53
2023-03-20,186674.71
2023-03-21,191254.44
2023-03-22,183687.85
2023-03-23,179805.04
2023-03-24,182194.49
2023-03-27,187172.46
2023-03-28,182990.96
2023-03-29,182194.49
2023-03-30,179805.04
2023-03-31,181895.83
2023-04-03,182194.49
2023-04-04,176917.83
2023-04-05,174329.27
2023-04-06,174428.81
2023-04-10,176121.32
2023-04-11,179207.7
2023-04-12,176917.83
2023-04-13,176818.27
2023-04-14,173731.87
2023-04-17,177017.39
2023-04-18,173134.54
2023-04-19,172736.34
2023-04-20,170048.19
2023-04-21,169550.38
2023-04-24,170446.43
2023-04-25,166961.82
2023-04-26,168853.46
2023-04-27,173234.1
2023-04-28,171541.59
2023-05-01,165767.11
2023-05-02,161187.36
2023-05-03,162382.06
2023-05-04,160888.67
2023-05-05,160789.13
2023-05-08,157105.41
2023-05-09,155587.95
2023-05-10,155587.95
2023-05-11,155486.83
2023-05-12,155183.33
2023-05-15,156498.44
2023-05-16,158724.0
2023-05-17,162871.67
2023-05-18,165400.74
2023-05-19,162972.84
2023-05-22,171268.17
2023-05-23,173493.74
2023-05-24,174303.06
2023-05-25,172886.76
2023-05-26,174100.69
2023-05-30,171773.97
2023-05-31,169953.04
2023-06-01,173493.74
2023-06-02,186442.56
2023-06-05,186442.56
2023-06-06,197073.07
2023-06-07,233111.61
2023-06-08,234962.78
2023-06-09,231215.29
2023-06-12,233111.61
2023-06-13,236091.54
2023-06-14,227919.31
2023-06-15,237807.24
2023-06-16,237536.35
2023-06-20,233337.36
2023-06-21,227783.86
2023-06-22,231486.2
2023-06-23,230086.53
2023-06-26,230673.49
2023-06-27,229364.12
2023-06-28,231124.98
2023-06-29,234059.77
2023-06-30,237355.75
2023-07-03,236362.43
2023-07-05,232479.51
2023-07-06,226068.14
2023-07-07,226971.15
2023-07-10,232253.74
2023-07-11,236949.39
2023-07-12,252119.93
2023-07-13,262414.22
2023-07-14,254242.01
2023-07-17,251984.49
2023-07-18,248191.85
2023-07-19,246792.18
2023-07-20,241374.13
2023-07-21,249997.86
2023-07-24,260608.22
2023-07-25,255641.66
2023-07-26,252977.79
2023-07-27,247469.45
2023-07-28,249591.51
2023-07-31,247288.84
2023-08-01,238394.2
2023-08-02,236136.68
2023-08-03,213471.17
2023-08-04,218302.26
2023-08-07,210716.99
2023-08-08,211258.81
2023-08-09,205118.35
2023-08-10,199113.34
2023-08-11,196946.12
2023-08-14,191347.48
2023-08-15,191844.13
2023-08-16,187645.14
2023-08-17,187961.19
2023-08-18,194372.55
2023-08-21,190579.91
2023-08-22,190579.91
2023-08-23,196449.46
2023-08-24,192747.13
2023-08-25,188412.69
2023-08-28,193469.53
2023-08-29,202725.38
2023-08-30,198706.98
2023-08-31,195772.22
2023-09-01,194417.71
2023-09-05,189451.15
2023-09-06,186516.38
2023-09-07,190263.86
2023-09-08,197984.58
2023-09-11,201416.02
2023-09-12,202725.38
2023-09-13,198300.63
2023-09-14,193559.84
2023-09-15,195772.22
2023-09-18,189676.9
2023-09-19,186651.83
2023-09-20,183626.74
2023-09-21,177847.49
2023-09-22,177937.8
2023-09-25,185793.98
2023-09-26,182723.75
2023-09-27,180014.71
2023-09-28,180556.53
2023-09-29,181414.38
2023-10-02,178840.81
2023-10-03,177666.89
2023-10-04,175048.17
2023-10-05,171029.79
2023-10-06,173874.25
2023-10-09,182904.34
2023-10-10,190534.77
2023-10-11,186787.27
2023-10-12,177892.65
2023-10-13,182452.84
2023-10-16,193424.39
2023-10-17,197668.52
2023-10-18,192295.63
2023-10-19,192476.24
2023-10-20,188367.55
2023-10-23,187599.98
2023-10-24,193559.84
2023-10-25,175048.17
2023-10-26,172655.21
2023-10-27,174054.86
2023-10-30,184936.11
2023-10-31,188819.05
2023-11-01,195591.61
2023-11-02,162586.65
2023-11-03,168800.08
2023-11-06,169200.94
2023-11-07,166807.54
2023-11-08,164767.84
2023-11-09,161101.09
2023-11-10,168245.94
2023-11-13,168045.51
2023-11-14,180177.62
2023-11-15,180413.42
2023-11-16,185270.97
2023-11-17,190387.91
2023-11-20,198334.5
2023-11-21,203781.56
2023-11-22,203222.1
2023-11-24,202238.32
2023-11-27,200692.36
2023-11-28,199146.39
2023-11-29,198443.69
2023-11-30,195492.34
2023-12-01,198865.31
2023-12-04,202800.46
2023-12-05,197319.37
2023-12-06,195351.79
2023-12-07,197459.91
2023-12-08,197740.98
2023-12-11,201395.05
2023-12-12,202659.88
2023-12-13,205892.36
2023-12-14,205049.15
2023-12-15,205189.65
2023-12-18,205892.36
2023-12-19,207438.32
2023-12-20,205470.74
2023-12-21,207578.89
2023-12-22,207016.66
2023-12-26,204627.51
2023-12-27,205751.81
2023-12-28,206454.53
2023-12-29,204908.57
2024-01-02,203643.7
2024-01-03,202238.32
2024-01-04,200551.82
2024-01-05,199286.96
2024-01-08,199427.49
2024-01-09,196476.1
2024-01-10,196054.5
2024-01-11,193805.84
2024-01-12,193665.32
2024-01-16,188886.94
2024-01-17,191135.59
2024-01-18,190995.04
2024-01-19,192540.99
2024-01-22,194227.48
2024-01-23,192681.53
2024-01-24,189870.71
2024-01-25,189730.18
2024-01-26,192540.99
2024-01-29,192540.99
2024-01-30,194227.48
2024-01-31,190854.51
2024-02-01,191276.13
2024-02-02,191416.65
2024-02-05,187762.57
2024-02-06,192540.99
2024-02-07,194508.56
2024-02-08,197178.84
2024-02-09,200411.27
2024-02-12,200973.46
2024-02-13,199849.11
2024-02-14,201254.5
2024-02-15,205751.81
2024-02-16,205470.74
2024-02-20,206314.0
2024-02-21,207016.66
2024-02-22,207016.66
2024-02-23,203381.45
2024-02-26,198980.93
2024-02-27,197832.92
2024-02-28,195919.65
2024-02-29,194771.68
2024-03-01,198980.93
2024-03-04,200894.21
2024-03-05,197832.92
2024-03-06,202042.12
2024-03-07,203190.11
2024-03-08,203190.11
2024-03-11,204912.04
2024-03-12,201850.87
2024-03-13,201276.87
2024-03-14,196876.31
2024-03-15,199554.9
2024-03-18,199172.23
2024-03-19,198598.24
2024-03-20,203190.11
2024-03-21,205868.72
2024-03-22,199937.54
2024-03-25,198598.24
2024-03-26,195572.93
2024-03-27,199476.58
2024-03-28,202989.89
2024-04-01,200452.52
2024-04-02,199866.94
2024-04-03,202404.29
2024-04-04,202599.46
2024-04-05,202404.29
2024-04-08,205722.42
2024-04-09,211187.5
2024-04-10,203185.04
2024-04-11,205136.85
2024-04-12,202209.14
2024-04-15,198500.69
2024-04-16,196548.87
2024-04-17,197329.55
2024-04-18,199671.73
2024-04-19,204941.72
2024-04-22,209235.71
2024-04-23,213993.68
2024-04-24,213396.06
2024-04-25,215556.71
2024-04-26,220567.48
2024-04-29,224383.04
2024-04-30,220291.69
2024-05-01,220843.35
2024-05-02,219808.99
2024-05-03,225233.51
2024-05-06,230129.41
2024-05-07,233163.48
2024-05-08,233462.26
2024-05-09,234220.81
2024-05-10,234749.44
2024-05-13,234611.59
2024-05-14,240357.87
2024-05-15,241122.86
2024-05-16,238827.9
2024-05-17,238674.91
2024-05-20,230719.08
2024-05-21,242805.82
2024-05-22,238674.91
2024-05-23,235614.97
2024-05-24,236073.97
2024-05-28,233167.02
2024-05-29,230107.09
2024-05-30,231943.05
2024-05-31,234390.99
2024-06-03,230566.08
2024-06-04,233320.02
2024-06-05,234238.01
2024-06-06,234850.0
2024-06-07,230107.09
2024-06-10,233779.01
2024-06-11,232861.04
2024-06-12,230566.08
2024-06-13,229648.1
2024-06-14,230107.09
2024-06-17,233167.02
2024-06-18,229801.1
2024-06-20,229801.1
2024-06-21,230107.09
2024-06-24,226588.17
2024-06-25,229495.1
2024-06-26,229495.1
2024-06-27,229954.09
2024-06-28,230566.08
2024-07-01,229495.1
2024-07-02,229801.1
2024-07-03,229495.1
2024-07-05,227659.14
2024-07-08,228424.13
2024-07-09,218173.35
2024-07-10,222151.27
2024-07-11,230107.09
2024-07-12,229801.1
2024-07-15,241122.86
2024-07-16,241122.86
2024-07-17,241122.86
2024-07-18,241122.86
2024-07-19,241122.86
2024-07-22,241122.86
2024-07-23,247603.69
2024-07-24,234227.71
2024-07-25,233310.32
2024-07-26,237068.63
2024-07-29,247366.94
2024-07-30,257014.23
2024-07-31,259292.89
2024-08-01,303060.77
2024-08-02,284288.28
2024-08-05,279021.19
2024-08-06,278886.13
2024-08-07,272200.98
2024-08-08,292931.74
2024-08-09,289285.28
2024-08-12,289217.76
2024-08-13,296780.77
2024-08-14,294147.22
2024-08-15,315148.07
2024-08-16,312784.64
2024-08-19,317173.9
2024-08-20,312379.47
2024-08-21,321630.67
2024-08-22,307585.06
2024-08-23,315013.04
2024-08-26,302993.23
2024-08-27,304343.78
2024-08-28,296645.71
2024-08-29,296510.66
2024-08-30,301980.34
2024-09-03,274024.21
2024-09-04,274564.41
2024-09-05,270040.12
2024-09-06,255656.88
2024-09-09,261734.29
2024-09-10,267203.98
2024-09-11,278683.56
2024-09-12,267541.61
2024-09-13,275982.47
2024-09-16,268622.04
2024-09-17,260991.51
2024-09-18,258560.54
2024-09-19,264975.6
2024-09-20,260518.83
2024-09-23,260518.83
2024-09-24,261059.03
2024-09-25,258898.17
2024-09-26,286786.79
2024-09-27,284423.33
2024-09-30,285098.62
2024-10-01,270985.49
2024-10-02,272336.04
2024-10-03,271593.24
2024-10-04,277197.96
2024-10-07,277197.96
2024-10-08,278008.27
2024-10-09,284896.02
2024-10-10,286584.19
2024-10-11,297456.03
2024-10-14,304276.26
2024-10-15,292188.94
2024-10-16,292121.4
2024-10-17,288339.91
2024-10-18,278075.81
2024-10-21,281114.53
2024-10-22,280844.41
2024-10-23,279561.41
2024-10-24,283883.13
2024-10-25,293742.05
2024-10-28,302520.55
2024-10-29,299506.44
2024-10-30,317115.14
2024-10-31,319811.97
2024-11-01,330599.28
2024-11-04,326157.44
2024-11-05,378031.71
2024-11-06,397620.28
2024-11-07,389587.59
2024-11-08,389446.6
2024-11-11,394590.37
2024-11-12,401988.93
2024-11-13,400791.12
2024-11-14,392194.66
2024-11-15,391067.24
2024-11-18,394590.37
2024-11-19,393110.66
2024-11-20,392546.95
2024-11-21,394097.12
2024-11-22,399945.51
2024-11-25,409528.41
2024-11-26,406921.3
2024-11-27,406850.89
2024-11-29,407132.71
2024-12-02,403734.06
2024-12-03,402601.16
2024-12-04,398706.84
2024-12-05,399344.09
2024-12-06,397503.15
2024-12-09,387519.53
2024-12-10,390564.21
2024-12-11,393042.38
2024-12-12,392334.33
2024-12-13,390776.58
2024-12-16,393892.08
2024-12-17,386811.51
2024-12-18,373358.4
2024-12-19,374632.9
2024-12-20,377111.1
2024-12-23,378102.37
2024-12-24,381217.84
2024-12-26,385324.53
2024-12-27,382775.57
2024-12-30,383271.19
2024-12-31,385466.16
2025-01-02,385749.39
2025-01-03,389502.08
2025-01-06,379518.5
2025-01-07,383696.04
2025-01-08,389714.51
2025-01-10,385749.39
2025-01-13,393042.38
2025-01-14,400760.16
2025-01-15,408265.61
2025-01-16,402578.71
2025-01-17,395833.8
2025-01-21,398015.96
2025-01-22,421424.78
2025-01-23,429492.21
2025-01-24,423739.23
2025-01-27,418581.34
2025-01-28,436038.78
2025-01-29,444172.32
2025-01-30,449528.61
2025-01-31,432930.82
2025-02-03,440403.11
2025-02-04,444040.09
2025-02-05,445362.6
2025-02-06,425590.77
2025-02-07,415076.64
2025-02-10,412299.31
2025-02-11,408530.09
2025-02-12,410315.51
2025-02-13,413423.47
2025-02-14,405554.42
2025-02-18,406414.04
2025-02-19,425260.11
2025-02-20,414415.36
2025-02-21,393254.87
2025-02-24,397817.59
2025-02-25,394577.38
2025-02-26,392329.1
2025-02-27,380889.17
2025-02-28,366804.23
2025-03-03,336253.72
2025-03-04,342734.15
2025-03-05,351066.09
2025-03-06,341080.99
2025-03-07,332682.91
2025-03-10,317804.42
2025-03-11,325607.36
2025-03-12,312382.04
2025-03-13,303653.31
2025-03-14,307753.18
2025-03-17,324152.57
2025-03-18,320383.36
2025-03-19,335327.95
2025-03-20,328715.29
2025-03-21,325673.48
2025-03-24,342734.15
2025-03-25,335261.84
2025-03-26,335394.1
2025-03-27,335063.44
2025-03-28,326929.87
2025-03-31,328781.44
2025-04-01,334732.81
2025-04-02,347230.74
2025-04-03,327392.76
2025-04-04,322036.52
2025-04-07,325937.99
2025-04-08,316746.4
2025-04-09,354372.42
2025-04-10,350470.95
2025-04-11,353182.14
2025-04-14,352851.51
2025-04-15,350999.98
2025-04-16,334071.56
2025-04-17,329178.18
2025-04-21,313175.56
2025-04-22,318597.93
2025-04-23,324086.43
2025-04-24,333608.67
2025-04-25,332352.25
2025-04-28,337444.0
2025-04-29,344321.18
2025-04-30,346371.11
2025-05-01,345246.94
2025-05-02,352983.77
2025-05-05,351330.6
2025-05-06,352454.74
2025-05-07,363497.9
2025-05-08,374720.34
2025-05-09,367877.39
2025-05-12,406745.39
2025-05-13,416599.26
2025-05-14,419062.73
2025-05-15,420705.03
2025-05-16,423989.64
2025-05-19,405376.82
2025-05-20,406197.96
2025-05-21,371162.03
2025-05-22,378004.99
2025-05-23,373078.05
2025-05-27,381563.3
2025-05-28,378826.13
2025-05-29,388132.56
2025-05-30,388406.26
2025-06-02,384574.22
2025-06-03,394701.79
2025-06-04,393880.65
2025-06-05,388406.26
2025-06-06,402092.17
2025-06-09,400997.3
2025-06-10,412219.77
2025-06-11,414135.79
2025-06-12,408661.43
2025-06-13,398260.13
2025-06-16,402639.62
2025-06-17,394975.52
2025-06-18,400723.6
2025-06-20,401818.48
2025-06-23,403734.5
2025-06-24,418515.28
2025-06-25,406197.96
2025-06-26,417146.69
2025-06-27,413040.92
2025-06-30,403734.5
2025-07-01,416051.81
2025-07-02,420978.75
2025-07-03,427547.98
2025-07-07,420978.75
2025-07-08,432748.65
2025-07-09,451101.34
2025-07-10,455689.55
