Trades,Stop Hits,Win %,Avg Hold Days,Final Balance $,Total Return $,Total Return %,Max Drawdown $,Max Drawdown %,RDR,Score,N_base,Gap,N1,N2,N3,K,Stop %,CAGR %
49,8,63.3,45.9,1713.64,-3286.36,-65.73,7409.68,87.88,-0.44,0.3,28,15,28,43,58,2.1,0.3,-9.8
42,3,71.4,52.2,4243.25,-756.75,-15.13,5548.92,63.35,-0.14,0.0,28,15,28,43,58,2.1,0.4,-1.6
42,1,69.0,52.9,1929.91,-3070.09,-61.4,7385.33,86.84,-0.42,0.3,28,15,28,43,58,2.1,0.5,-8.7
41,0,68.3,54.5,2789.26,-2210.74,-44.21,6886.95,80.98,-0.32,0.1,28,15,28,43,58,2.1,0.6,-5.4
47,9,66.0,47.3,18377.14,13377.14,267.54,16769.91,54.9,0.8,2.1,28,15,28,43,58,2.2,0.2,13.3
46,4,76.1,48.9,23976.43,18976.43,379.53,10529.71,34.77,1.8,6.8,28,15,28,43,58,2.2,0.3,16.2
45,2,75.6,49.5,45617.11,40617.11,812.34,12700.03,22.04,3.2,26.0,28,15,28,43,58,2.2,0.4,23.6
42,1,71.4,53.0,18245.43,13245.43,264.91,11913.66,51.7,1.11,2.9,28,15,28,43,58,2.2,0.5,13.2
41,1,73.2,54.8,11325.39,6325.39,126.51,12787.95,79.04,0.49,0.6,28,15,28,43,58,2.2,0.6,8.2
48,15,60.4,46.0,5832.92,832.92,16.66,7856.81,83.42,0.11,0.0,28,15,28,43,58,2.3,0.2,1.5
42,5,64.3,54.3,8528.15,3528.15,70.56,6153.39,57.12,0.57,0.4,28,15,28,43,58,2.3,0.3,5.3
36,2,61.1,60.0,7579.65,2579.65,51.59,5695.59,52.48,0.45,0.2,28,15,28,43,58,2.3,0.4,4.1
37,1,62.2,59.6,11251.97,6251.97,125.04,6960.49,48.97,0.9,1.1,28,15,28,43,58,2.3,0.5,8.1
35,1,60.0,63.2,4772.11,-227.89,-4.56,7534.1,79.04,-0.03,0.0,28,15,28,43,58,2.3,0.6,-0.4
44,15,56.8,50.2,6458.03,1458.03,29.16,9192.65,68.38,0.16,0.0,28,15,28,43,58,2.4,0.2,2.5
34,5,64.7,63.9,12031.25,7031.25,140.62,9887.8,61.22,0.71,1.0,28,15,28,43,58,2.4,0.3,8.8
32,1,68.8,64.9,34795.59,29795.59,595.91,27078.84,64.36,1.1,6.6,28,15,28,43,58,2.4,0.4,20.5
32,0,65.6,64.8,36787.54,31787.54,635.75,25165.83,56.57,1.26,8.0,28,15,28,43,58,2.4,0.5,21.1
32,0,65.6,64.8,36787.54,31787.54,635.75,25165.83,56.57,1.26,8.0,28,15,28,43,58,2.4,0.6,21.1
39,13,53.8,54.3,2753.67,-2246.33,-44.93,7669.24,82.1,-0.29,0.1,28,15,28,43,58,2.5,0.2,-5.6
36,6,66.7,57.8,6982.7,1982.7,39.65,16415.33,79.61,0.12,0.0,28,15,28,43,58,2.5,0.3,3.3
30,1,66.7,70.7,23085.27,18085.27,361.71,14393.1,49.36,1.26,4.6,28,15,28,43,58,2.5,0.4,15.8
29,0,65.5,70.7,21999.02,16999.02,339.98,14861.53,53.48,1.14,3.9,28,15,28,43,58,2.5,0.5,15.3
29,0,65.5,70.7,21999.02,16999.02,339.98,14861.53,53.48,1.14,3.9,28,15,28,43,58,2.5,0.6,15.3
31,13,48.4,73.2,2841.03,-2158.97,-43.18,10425.0,86.39,-0.21,0.1,28,15,28,43,58,2.6,0.2,-5.3
25,5,52.0,85.7,6232.23,1232.23,24.64,13908.01,74.35,0.09,0.0,28,15,28,43,58,2.6,0.3,2.1
25,1,60.0,86.3,27488.98,22488.98,449.78,11420.25,32.89,1.97,8.9,28,15,28,43,58,2.6,0.4,17.8
24,0,58.3,87.0,28106.32,23106.32,462.13,11509.28,32.42,2.01,9.3,28,15,28,43,58,2.6,0.5,18.0
24,0,58.3,87.0,28106.32,23106.32,462.13,11509.28,32.42,2.01,9.3,28,15,28,43,58,2.6,0.6,18.0
36,17,47.2,61.0,658.98,-4341.02,-86.82,4616.79,89.27,-0.94,0.8,28,15,28,43,58,2.7,0.2,-17.7
27,6,59.3,79.6,3349.4,-1650.6,-33.01,5238.91,67.54,-0.32,0.1,28,15,28,43,58,2.7,0.3,-3.8
29,4,62.1,76.2,6373.5,1373.5,27.47,7289.26,54.77,0.19,0.1,28,15,28,43,58,2.7,0.4,2.4
26,2,61.5,80.4,5225.96,225.96,4.52,6878.57,67.95,0.03,0.0,28,15,28,43,58,2.7,0.5,0.4
25,0,60.0,83.6,6926.6,1926.6,38.53,8231.94,65.69,0.23,0.1,28,15,28,43,58,2.7,0.6,3.2
31,13,54.8,67.3,1509.1,-3490.9,-69.82,3729.06,74.58,-0.94,0.7,28,15,28,43,58,2.8,0.2,-10.9
23,6,65.2,94.7,4053.59,-946.41,-18.93,4235.43,57.58,-0.22,0.0,28,15,28,43,58,2.8,0.3,-2.0
24,4,58.3,84.8,1543.84,-3456.16,-69.12,7619.63,87.77,-0.45,0.3,28,15,28,43,58,2.8,0.4,-10.7
22,2,63.6,96.7,3595.06,-1404.94,-28.1,6820.76,75.35,-0.21,0.1,28,15,28,43,58,2.8,0.5,-3.1
23,1,65.2,93.0,5380.71,380.71,7.61,8444.62,75.35,0.05,0.0,28,15,28,43,58,2.8,0.6,0.7
24,12,41.7,89.2,1346.87,-3653.13,-73.06,4282.56,79.06,-0.85,0.6,28,15,28,43,58,2.9,0.2,-11.8
17,7,41.2,131.0,927.53,-4072.47,-81.45,4285.98,85.72,-0.95,0.8,28,15,28,43,58,2.9,0.3,-14.9
17,4,41.2,122.4,1288.96,-3711.04,-74.22,6155.89,86.16,-0.6,0.4,28,15,28,43,58,2.9,0.4,-12.2
15,2,46.7,150.3,2538.16,-2461.84,-49.24,3871.19,71.85,-0.64,0.3,28,15,28,43,58,2.9,0.5,-6.3
15,1,53.3,150.1,5870.01,870.01,17.4,4792.9,58.3,0.18,0.0,28,15,28,43,58,2.9,0.6,1.6
19,8,52.6,116.6,6620.79,1620.79,32.42,5171.21,48.41,0.31,0.1,28,15,28,43,58,3.0,0.2,2.7
17,6,52.9,130.5,1435.86,-3564.14,-71.28,4004.71,80.09,-0.89,0.6,28,15,28,43,58,3.0,0.3,-11.3
14,3,42.9,155.2,2175.35,-2824.65,-56.49,9086.48,81.23,-0.31,0.2,28,15,28,43,58,3.0,0.4,-7.7
15,2,53.3,149.5,3750.52,-1249.48,-24.99,5720.29,71.85,-0.22,0.1,28,15,28,43,58,3.0,0.5,-2.7
13,1,53.8,172.2,5290.81,290.81,5.82,7082.25,71.86,0.04,0.0,28,15,28,43,58,3.0,0.6,0.5
21,10,47.6,103.3,8540.43,3540.43,70.81,6383.81,50.57,0.55,0.4,28,15,28,43,58,3.1,0.2,5.3
17,8,47.1,127.2,2908.14,-2091.86,-41.84,11811.57,80.24,-0.18,0.1,28,15,28,43,58,3.1,0.3,-5.1
15,5,46.7,139.7,3144.9,-1855.1,-37.1,11599.39,80.78,-0.16,0.1,28,15,28,43,58,3.1,0.4,-4.4
14,3,57.1,162.1,3499.19,-1500.81,-30.02,4826.2,71.21,-0.31,0.1,28,15,28,43,58,3.1,0.5,-3.4
14,1,57.1,162.1,4417.07,-582.93,-11.66,5974.77,71.21,-0.1,0.0,28,15,28,43,58,3.1,0.6,-1.2
20,11,35.0,102.5,4107.45,-892.55,-17.85,9269.48,79.19,-0.1,0.0,28,15,28,43,58,3.2,0.2,-1.9
15,5,60.0,144.7,10193.23,5193.23,103.86,7392.62,52.51,0.7,0.7,28,15,28,43,58,3.2,0.3,7.1
14,4,64.3,150.0,3706.27,-1293.73,-25.87,9610.68,74.71,-0.13,0.0,28,15,28,43,58,3.2,0.4,-2.8
12,3,50.0,185.9,1577.57,-3422.43,-68.45,4735.14,78.01,-0.72,0.5,28,15,28,43,58,3.2,0.5,-10.5
11,1,45.5,209.4,2109.59,-2890.41,-57.81,5729.55,76.25,-0.5,0.3,28,15,28,43,58,3.2,0.6,-7.9
84,22,60.7,30.0,1596.31,-3403.69,-68.07,6118.42,92.23,-0.56,0.4,29,5,29,34,39,1.5,0.2,-10.4
72,8,58.3,35.0,6821.27,1821.27,36.43,14931.93,68.85,0.12,0.0,29,5,29,34,39,1.5,0.3,3.0
66,3,60.6,38.2,6473.68,1473.68,29.47,11270.6,67.81,0.13,0.0,29,5,29,34,39,1.5,0.4,2.5
63,0,60.3,40.0,8353.48,3353.48,67.07,8552.64,57.01,0.39,0.3,29,5,29,34,39,1.5,0.5,5.1
63,0,60.3,40.0,8353.48,3353.48,67.07,8552.64,57.01,0.39,0.3,29,5,29,34,39,1.5,0.6,5.1
78,17,66.7,31.8,8362.6,3362.6,67.25,9868.6,72.56,0.34,0.2,29,5,29,34,39,1.6,0.2,5.1
68,5,64.7,36.4,17827.3,12827.3,256.55,21250.31,59.72,0.6,1.5,29,5,29,34,39,1.6,0.3,13.0
65,2,64.6,38.1,11533.06,6533.06,130.66,16242.02,63.65,0.4,0.5,29,5,29,34,39,1.6,0.4,8.4
63,0,65.1,39.3,13430.44,8430.44,168.61,10601.52,49.54,0.8,1.3,29,5,29,34,39,1.6,0.5,9.9
63,0,65.1,39.3,13430.44,8430.44,168.61,10601.52,49.54,0.8,1.3,29,5,29,34,39,1.6,0.6,9.9
75,17,66.7,33.4,8653.6,3653.6,73.07,15027.75,81.48,0.24,0.2,29,5,29,34,39,1.7,0.2,5.4
64,6,65.6,39.0,9137.38,4137.38,82.75,15645.61,71.51,0.26,0.2,29,5,29,34,39,1.7,0.3,6.0
64,5,65.6,39.0,5535.83,535.83,10.72,17148.42,81.95,0.03,0.0,29,5,29,34,39,1.7,0.4,1.0
60,1,65.0,41.5,4666.83,-333.17,-6.66,14648.28,82.15,-0.02,0.0,29,5,29,34,39,1.7,0.5,-0.7
59,1,66.1,42.2,4642.14,-357.86,-7.16,14665.12,82.24,-0.02,0.0,29,5,29,34,39,1.7,0.6,-0.7
71,12,73.2,34.7,29913.91,24913.91,498.28,11708.02,33.12,2.13,10.6,29,5,29,34,39,1.8,0.2,18.7
64,4,68.8,38.3,28946.85,23946.85,478.94,12694.13,37.11,1.89,9.1,29,5,29,34,39,1.8,0.3,18.4
61,3,65.6,40.1,10532.18,5532.18,110.64,7345.77,49.39,0.75,0.8,29,5,29,34,39,1.8,0.4,7.4
59,1,62.7,41.5,10197.88,5197.88,103.96,9802.73,61.96,0.53,0.6,29,5,29,34,39,1.8,0.5,7.1
58,0,62.1,42.3,10370.53,5370.53,107.41,9418.27,59.53,0.57,0.6,29,5,29,34,39,1.8,0.6,7.3
70,13,70.0,35.2,36945.08,31945.08,638.9,60545.22,62.28,0.53,3.4,29,5,29,34,39,1.9,0.2,21.2
62,5,69.4,39.0,35996.12,30996.12,619.92,31159.6,55.68,0.99,6.1,29,5,29,34,39,1.9,0.3,20.9
57,2,70.2,42.4,45680.69,40680.69,813.61,28441.52,47.47,1.43,11.6,29,5,29,34,39,1.9,0.4,23.7
56,0,71.4,43.5,61165.95,56165.95,1123.32,38082.88,47.47,1.47,16.5,29,5,29,34,39,1.9,0.5,27.2
56,0,71.4,43.5,61165.95,56165.95,1123.32,38082.88,47.47,1.47,16.5,29,5,29,34,39,1.9,0.6,27.2
57,11,66.7,42.6,20218.94,15218.94,304.38,16846.67,50.17,0.9,2.7,29,5,29,34,39,2.0,0.2,14.4
53,3,66.0,45.6,24133.27,19133.27,382.67,11586.28,39.98,1.65,6.3,29,5,29,34,39,2.0,0.3,16.3
52,2,65.4,46.9,34983.52,29983.52,599.67,7911.28,19.14,3.79,22.7,29,5,29,34,39,2.0,0.4,20.5
49,1,63.3,49.7,22770.81,17770.81,355.42,11339.88,42.14,1.57,5.6,29,5,29,34,39,2.0,0.5,15.7
52,0,65.4,46.5,34416.9,29416.9,588.34,10236.72,25.17,2.87,16.9,29,5,29,34,39,2.0,0.6,20.3
52,11,63.5,46.4,14187.49,9187.49,183.75,11152.37,51.92,0.82,1.5,29,5,29,34,39,2.1,0.2,10.5
49,5,69.4,48.8,21005.19,16005.19,320.1,11803.98,47.55,1.36,4.4,29,5,29,34,39,2.1,0.3,14.8
47,1,70.2,50.8,39428.16,34428.16,688.56,17302.1,37.13,1.99,13.7,29,5,29,34,39,2.1,0.4,21.9
45,0,68.9,53.2,49272.53,44272.53,885.45,21622.07,37.13,2.05,18.2,29,5,29,34,39,2.1,0.5,24.6
45,0,68.9,53.2,49272.53,44272.53,885.45,21622.07,37.13,2.05,18.2,29,5,29,34,39,2.1,0.6,24.6
55,12,65.5,43.6,31216.82,26216.82,524.34,19446.52,42.0,1.35,7.1,29,5,29,34,39,2.2,0.2,19.2
50,5,70.0,46.9,29684.6,24684.6,493.69,15646.81,44.6,1.58,7.8,29,5,29,34,39,2.2,0.3,18.6
45,1,68.9,52.3,35924.0,30924.0,618.48,14501.83,34.16,2.13,13.2,29,5,29,34,39,2.2,0.4,20.8
44,0,65.9,53.5,27786.2,22786.2,455.72,11216.76,34.16,2.03,9.3,29,5,29,34,39,2.2,0.5,17.9
44,0,65.9,53.5,27786.2,22786.2,455.72,11216.76,34.16,2.03,9.3,29,5,29,34,39,2.2,0.6,17.9
51,14,60.8,46.6,9485.34,4485.34,89.71,4581.72,34.36,0.98,0.9,29,5,29,34,39,2.3,0.2,6.3
42,5,71.4,54.0,26871.64,21871.64,437.43,9740.28,29.98,2.25,9.8,29,5,29,34,39,2.3,0.3,17.5
38,2,71.1,59.3,14593.47,9593.47,191.87,5678.32,32.18,1.69,3.2,29,5,29,34,39,2.3,0.4,10.8
37,1,70.3,61.6,14489.26,9489.26,189.79,5969.89,34.07,1.59,3.0,29,5,29,34,39,2.3,0.5,10.8
36,0,69.4,62.9,12964.32,7964.32,159.29,5969.89,38.08,1.33,2.1,29,5,29,34,39,2.3,0.6,9.6
48,18,58.3,48.3,3402.81,-1597.19,-31.94,6480.87,79.55,-0.25,0.1,29,5,29,34,39,2.4,0.2,-3.6
34,6,58.8,67.4,7240.22,2240.22,44.8,5006.84,57.19,0.45,0.2,29,5,29,34,39,2.4,0.3,3.6
29,3,51.7,77.3,2229.85,-2770.15,-55.4,5290.5,82.15,-0.52,0.3,29,5,29,34,39,2.4,0.4,-7.5
31,2,51.6,73.4,3336.68,-1663.32,-33.27,5382.07,83.57,-0.31,0.1,29,5,29,34,39,2.4,0.5,-3.8
31,2,54.8,73.2,1529.34,-3470.66,-69.41,5746.58,89.23,-0.6,0.4,29,5,29,34,39,2.4,0.6,-10.7
45,14,60.0,50.8,6658.99,1658.99,33.18,5243.94,51.47,0.32,0.1,29,5,29,34,39,2.5,0.2,2.8
34,9,61.8,67.9,2020.27,-2979.73,-59.59,5358.37,79.48,-0.56,0.3,29,5,29,34,39,2.5,0.3,-8.3
33,4,69.7,70.5,3265.86,-1734.14,-34.68,4768.55,69.21,-0.36,0.1,29,5,29,34,39,2.5,0.4,-4.0
30,5,56.7,78.9,490.11,-4509.89,-90.2,6330.44,93.9,-0.71,0.6,29,5,29,34,39,2.5,0.5,-20.0
29,2,65.5,81.6,1579.8,-3420.2,-68.4,5415.64,80.33,-0.63,0.4,29,5,29,34,39,2.5,0.6,-10.5
35,6,71.4,64.8,16952.05,11952.05,239.04,11797.0,41.03,1.01,2.4,29,5,29,34,39,2.6,0.2,12.4
35,5,74.3,65.9,23531.46,18531.46,370.63,10870.32,36.22,1.7,6.3,29,5,29,34,39,2.6,0.3,16.0
31,2,77.4,74.8,23059.24,18059.24,361.18,7793.06,33.8,2.32,8.4,29,5,29,34,39,2.6,0.4,15.8
29,2,75.9,81.1,11970.26,6970.26,139.41,9844.78,78.24,0.71,1.0,29,5,29,34,39,2.6,0.5,8.7
29,1,75.9,79.5,11905.32,6905.32,138.11,7728.25,64.91,0.89,1.2,29,5,29,34,39,2.6,0.6,8.7
33,10,57.6,69.0,15440.64,10440.64,208.81,19805.23,60.7,0.53,1.1,29,5,29,34,39,2.7,0.2,11.4
32,11,62.5,70.5,2115.99,-2884.01,-57.68,13809.36,86.8,-0.21,0.1,29,5,29,34,39,2.7,0.3,-7.9
26,2,73.1,89.0,9779.04,4779.04,95.58,5544.22,52.3,0.86,0.8,29,5,29,34,39,2.7,0.4,6.7
25,1,72.0,91.9,10584.26,5584.26,111.69,6000.74,52.3,0.93,1.0,29,5,29,34,39,2.7,0.5,7.5
24,0,70.8,94.9,8159.35,3159.35,63.19,5006.86,56.61,0.63,0.4,29,5,29,34,39,2.7,0.6,4.8
32,13,53.1,71.3,3870.71,-1129.29,-22.59,10431.65,73.19,-0.11,0.0,29,5,29,34,39,2.8,0.2,-2.4
28,9,64.3,81.6,2800.64,-2199.36,-43.99,14277.0,83.6,-0.15,0.1,29,5,29,34,39,2.8,0.3,-5.4
24,3,70.8,97.0,4481.56,-518.44,-10.37,6416.7,73.97,-0.08,0.0,29,5,29,34,39,2.8,0.4,-1.0
23,1,69.6,98.6,8734.57,3734.57,74.69,4920.31,38.11,0.76,0.6,29,5,29,34,39,2.8,0.5,5.5
22,0,68.2,102.2,6733.43,1733.43,34.67,4920.31,49.44,0.35,0.1,29,5,29,34,39,2.8,0.6,2.9
28,11,57.1,79.9,7908.3,2908.3,58.17,10438.02,78.19,0.28,0.2,29,5,29,34,39,2.9,0.2,4.5
24,6,66.7,91.2,12603.72,7603.72,152.07,17279.93,76.89,0.44,0.7,29,5,29,34,39,2.9,0.3,9.3
20,2,70.0,118.8,12649.21,7649.21,152.98,16135.03,73.97,0.47,0.7,29,5,29,34,39,2.9,0.4,9.3
21,0,71.4,110.9,42866.51,37866.51,757.33,23399.87,36.93,1.62,12.3,29,5,29,34,39,2.9,0.5,22.9
21,0,71.4,110.9,42866.51,37866.51,757.33,23399.87,36.93,1.62,12.3,29,5,29,34,39,2.9,0.6,22.9
22,11,50.0,96.5,3747.18,-1252.82,-25.06,10202.61,76.43,-0.12,0.0,29,5,29,34,39,3.0,0.2,-2.7
20,6,65.0,108.2,8787.19,3787.19,75.74,17203.97,73.86,0.22,0.2,29,5,29,34,39,3.0,0.3,5.6
16,2,68.8,144.4,13408.69,8408.69,168.17,32313.1,79.02,0.26,0.4,29,5,29,34,39,3.0,0.4,9.9
17,0,82.4,135.7,54210.04,49210.04,984.2,39438.53,49.22,1.25,12.3,29,5,29,34,39,3.0,0.5,25.7
17,0,82.4,135.7,54210.04,49210.04,984.2,39438.53,49.22,1.25,12.3,29,5,29,34,39,3.0,0.6,25.7
12,4,58.3,190.8,11873.61,6873.61,137.47,16019.07,62.31,0.43,0.6,29,5,29,34,39,3.1,0.2,8.7
14,4,64.3,153.8,7197.68,2197.68,43.95,17359.47,77.68,0.13,0.1,29,5,29,34,39,3.1,0.3,3.6
7,2,57.1,346.1,4912.19,-87.81,-1.76,27822.51,89.85,-0.0,0.0,29,5,29,34,39,3.1,0.4,-0.2
8,1,75.0,299.8,9877.24,4877.24,97.54,26693.82,86.2,0.18,0.2,29,5,29,34,39,3.1,0.5,6.8
8,1,75.0,303.2,13759.94,8759.94,175.2,26257.81,84.8,0.33,0.6,29,5,29,34,39,3.1,0.6,10.2
16,6,50.0,141.6,11272.92,6272.92,125.46,17645.23,61.02,0.36,0.5,29,5,29,34,39,3.2,0.2,8.1
10,3,60.0,226.7,6023.83,1023.83,20.48,16901.27,75.63,0.06,0.0,29,5,29,34,39,3.2,0.3,1.8
7,2,57.1,346.6,5118.61,118.61,2.37,27690.41,89.42,0.0,0.0,29,5,29,34,39,3.2,0.4,0.2
8,1,75.0,300.1,10292.29,5292.29,105.85,26514.3,85.62,0.2,0.2,29,5,29,34,39,3.2,0.5,7.2
8,1,62.5,310.5,7674.2,2674.2,53.48,27646.74,89.28,0.1,0.1,29,5,29,34,39,3.2,0.6,4.2
84,10,76.2,29.8,201774.89,196774.89,3935.5,92529.12,40.1,2.13,83.8,29,8,29,37,45,1.5,0.2,42.6
76,7,64.5,32.9,8476.24,3476.24,69.52,18554.71,68.85,0.19,0.1,29,8,29,37,45,1.5,0.3,5.2
70,3,67.1,35.8,14413.42,9413.42,188.27,41713.84,77.79,0.23,0.4,29,8,29,37,45,1.5,0.4,10.7
69,0,68.1,36.3,29677.62,24677.62,493.55,26860.04,53.84,0.92,4.5,29,8,29,37,45,1.5,0.5,18.6
69,0,68.1,36.3,29677.62,24677.62,493.55,26860.04,53.84,0.92,4.5,29,8,29,37,45,1.5,0.6,18.6
84,17,69.0,29.3,22903.11,17903.11,358.06,15098.18,52.19,1.19,4.3,29,8,29,37,45,1.6,0.2,15.7
69,6,60.9,35.8,3898.56,-1101.44,-22.03,10910.31,74.88,-0.1,0.0,29,8,29,37,45,1.6,0.3,-2.4
64,2,65.6,38.7,5406.97,406.97,8.14,15372.57,83.96,0.03,0.0,29,8,29,37,45,1.6,0.4,0.8
65,1,66.2,38.0,5277.71,277.71,5.55,12490.11,81.33,0.02,0.0,29,8,29,37,45,1.6,0.5,0.5
64,1,67.2,38.6,5092.14,92.14,1.84,12590.92,81.99,0.01,0.0,29,8,29,37,45,1.6,0.6,0.2
75,14,70.7,33.2,41634.35,36634.35,732.69,14492.07,32.91,2.53,18.5,29,8,29,37,45,1.7,0.2,22.6
64,7,62.5,38.8,4709.28,-290.72,-5.81,5771.92,60.61,-0.05,0.0,29,8,29,37,45,1.7,0.3,-0.6
61,3,65.6,40.7,15133.0,10133.0,202.66,6734.28,42.07,1.5,3.0,29,8,29,37,45,1.7,0.4,11.2
58,0,63.8,42.5,10909.74,5909.74,118.19,7718.63,60.56,0.77,0.9,29,8,29,37,45,1.7,0.5,7.8
58,0,63.8,42.5,10909.74,5909.74,118.19,7718.63,60.56,0.77,0.9,29,8,29,37,45,1.7,0.6,7.8
69,11,71.0,35.2,35627.91,30627.91,612.56,13086.38,31.08,2.34,14.3,29,8,29,37,45,1.8,0.2,20.7
57,6,61.4,43.2,6645.51,1645.51,32.91,10491.01,64.41,0.16,0.1,29,8,29,37,45,1.8,0.3,2.8
57,3,61.4,43.0,4790.83,-209.17,-4.18,4423.25,54.45,-0.05,0.0,29,8,29,37,45,1.8,0.4,-0.4
55,1,60.0,44.2,3357.36,-1642.64,-32.85,4308.78,64.42,-0.38,0.1,29,8,29,37,45,1.8,0.5,-3.8
54,0,59.3,45.0,3414.2,-1585.8,-31.72,4266.81,63.8,-0.37,0.1,29,8,29,37,45,1.8,0.6,-3.6
69,14,62.3,34.9,19036.37,14036.37,280.73,42138.84,71.18,0.33,0.9,29,8,29,37,45,1.9,0.2,13.7
53,5,56.6,46.0,7467.85,2467.85,49.36,30011.65,82.16,0.08,0.0,29,8,29,37,45,1.9,0.3,3.9
54,3,61.1,45.0,9433.05,4433.05,88.66,14968.05,75.16,0.3,0.3,29,8,29,37,45,1.9,0.4,6.3
52,1,55.8,46.5,8372.92,3372.92,67.46,10419.35,59.19,0.32,0.2,29,8,29,37,45,1.9,0.5,5.1
48,0,54.2,50.5,6231.95,1231.95,24.64,12256.61,69.62,0.1,0.0,29,8,29,37,45,1.9,0.6,2.1
59,14,59.3,40.0,5764.51,764.51,15.29,7480.97,66.45,0.1,0.0,29,8,29,37,45,2.0,0.2,1.4
54,2,63.0,44.0,52393.77,47393.77,947.88,20752.32,32.98,2.28,21.6,29,8,29,37,45,2.0,0.3,25.3
50,1,60.0,47.6,18438.65,13438.65,268.77,8782.87,38.64,1.53,4.1,29,8,29,37,45,2.0,0.4,13.3
49,0,59.2,48.4,16298.99,11298.99,225.98,7763.69,38.64,1.46,3.3,29,8,29,37,45,2.0,0.5,12.0
49,0,59.2,48.4,16298.99,11298.99,225.98,7763.69,38.64,1.46,3.3,29,8,29,37,45,2.0,0.6,12.0
53,12,60.4,44.9,16352.43,11352.43,227.05,19795.87,57.49,0.57,1.3,29,8,29,37,45,2.1,0.2,12.0
53,5,66.0,44.8,30528.44,25528.44,510.57,16472.76,45.66,1.55,7.9,29,8,29,37,45,2.1,0.3,19.0
50,1,66.0,47.1,43831.88,38831.88,776.64,19146.27,36.96,2.03,15.8,29,8,29,37,45,2.1,0.4,23.2
48,0,64.6,49.3,60734.18,55734.18,1114.68,26529.4,36.96,2.1,23.4,29,8,29,37,45,2.1,0.5,27.1
48,0,64.6,49.3,60734.18,55734.18,1114.68,26529.4,36.96,2.1,23.4,29,8,29,37,45,2.1,0.6,27.1
49,8,69.4,47.8,37922.1,32922.1,658.44,19513.67,43.54,1.69,11.1,29,8,29,37,45,2.2,0.2,21.5
44,3,70.5,53.5,21153.07,16153.07,323.06,9246.04,36.99,1.75,5.7,29,8,29,37,45,2.2,0.3,14.8
42,1,69.0,56.2,18236.77,13236.77,264.74,8527.27,39.56,1.55,4.1,29,8,29,37,45,2.2,0.4,13.2
41,0,68.3,57.8,18668.23,13668.23,273.36,8374.27,37.96,1.63,4.5,29,8,29,37,45,2.2,0.5,13.5
41,0,68.3,57.8,18668.23,13668.23,273.36,8374.27,37.96,1.63,4.5,29,8,29,37,45,2.2,0.6,13.5
49,12,63.3,47.1,16222.32,11222.32,224.45,10005.04,43.88,1.12,2.5,29,8,29,37,45,2.3,0.2,12.0
39,6,66.7,57.9,8375.67,3375.67,67.51,6781.47,66.96,0.5,0.3,29,8,29,37,45,2.3,0.3,5.1
39,2,66.7,57.5,11022.35,6022.35,120.45,6356.9,47.69,0.95,1.1,29,8,29,37,45,2.3,0.4,7.9
38,1,68.4,59.0,14110.86,9110.86,182.22,6454.71,37.83,1.41,2.6,29,8,29,37,45,2.3,0.5,10.5
37,0,67.6,60.2,12625.74,7625.74,152.51,5894.65,38.61,1.29,2.0,29,8,29,37,45,2.3,0.6,9.3
44,18,52.3,52.0,1487.78,-3512.22,-70.24,13525.2,91.03,-0.26,0.2,29,8,29,37,45,2.4,0.2,-11.0
40,6,70.0,58.2,10980.96,5980.96,119.62,16152.97,60.39,0.37,0.4,29,8,29,37,45,2.4,0.3,7.8
34,4,61.8,68.5,3762.25,-1237.75,-24.76,10109.44,83.86,-0.12,0.0,29,8,29,37,45,2.4,0.4,-2.7
40,2,70.0,57.9,12465.92,7465.92,149.32,12042.97,81.24,0.62,0.9,29,8,29,37,45,2.4,0.5,9.2
35,2,65.7,66.2,4075.92,-924.08,-18.48,11440.71,86.26,-0.08,0.0,29,8,29,37,45,2.4,0.6,-1.9
38,9,65.8,59.4,8327.07,3327.07,66.54,10639.95,78.42,0.31,0.2,29,8,29,37,45,2.5,0.2,5.0
35,7,65.7,60.4,4437.22,-562.78,-11.26,7751.52,84.23,-0.07,0.0,29,8,29,37,45,2.5,0.3,-1.1
33,1,72.7,69.3,20051.6,15051.6,301.03,10126.23,50.5,1.49,4.5,29,8,29,37,45,2.5,0.4,14.3
34,1,76.5,66.1,29870.12,24870.12,497.4,10092.41,33.79,2.46,12.2,29,8,29,37,45,2.5,0.5,18.7
33,0,75.8,67.7,26726.41,21726.41,434.53,9389.69,35.13,2.31,10.0,29,8,29,37,45,2.5,0.6,17.5
38,10,63.2,60.4,4723.53,-276.47,-5.53,6148.3,78.42,-0.04,0.0,29,8,29,37,45,2.6,0.2,-0.5
34,5,79.4,64.0,13255.16,8255.16,165.1,13863.88,59.16,0.6,1.0,29,8,29,37,45,2.6,0.3,9.8
33,2,84.8,69.6,23073.87,18073.87,361.48,11258.01,48.79,1.61,5.8,29,8,29,37,45,2.6,0.4,15.8
33,1,87.9,68.2,36655.31,31655.31,633.11,10439.15,28.48,3.03,19.2,29,8,29,37,45,2.6,0.5,21.1
32,0,87.5,69.8,32797.48,27797.48,555.95,10439.15,31.83,2.66,14.8,29,8,29,37,45,2.6,0.6,19.8
36,12,58.3,60.7,7040.3,2040.3,40.81,13872.11,76.76,0.15,0.1,29,8,29,37,45,2.7,0.2,3.3
